Week,Date,Site_Name,Flow,gc_100ml,E_gene_100ml,Crass_gc_100,Crass_Recovery,NO3,NH4,PO4,pH,EC,deaths,Deaths_100k,Daily_Cases_100k,Population_Equivalent,Rolling_Sum,Rolling_Sum_100k,Local_Authority_Population,cov_class,cov_detect,E_class
33,2020-08-11,Gwynedd,7861.50803684211,,,,,,,,,,,,3.21130378933847,40000,8,6.42260757867694,124560,,TRUE,
33,2020-08-12,Gwynedd,7419.26807368421,,,,,,,,,,,,0.802825947334618,40000,8,6.42260757867694,124560,,TRUE,
33,2020-08-13,Gwynedd,7860.9984,,,,,,,,,,,,0.802825947334618,40000,8,6.42260757867694,124560,,TRUE,
33,2020-08-14,Gwynedd,7413.1062,,,,,,,,,,,,0.802825947334618,40000,9,7.22543352601156,124560,,TRUE,
33,2020-08-15,Gwynedd,8047.9434,,,,,,,,,,,,0,40000,7,5.61978163134233,124560,,TRUE,
33,2020-08-16,Gwynedd,11798.3426925,,,,,,,,,,,,0.802825947334618,40000,8,6.42260757867694,124560,,TRUE,
34,2020-08-17,Gwynedd,17711.1830293421,,,,,,,,,,,,0,40000,8,6.42260757867694,124560,,TRUE,
34,2020-08-18,Gwynedd,21854.3268175579,,,,,,,,,,,,1.60565189466924,40000,6,4.81695568400771,124560,,TRUE,
34,2020-08-19,Gwynedd,3510.1440306,,,,,,,,,,,,4.01412973667309,40000,10,8.02825947334618,124560,,TRUE,
34,2020-08-20,Gwynedd,,,,,,,,,,,,,0.802825947334618,40000,10,8.02825947334618,124560,,TRUE,
34,2020-08-21,Gwynedd,,,,,,,,,,,,,2.40847784200385,40000,12,9.63391136801541,124560,,TRUE,
34,2020-08-22,Gwynedd,,,,,,,,,,,,,0,40000,12,9.63391136801541,124560,,TRUE,
34,2020-08-23,Gwynedd,,,,,,,,,,,,,0,40000,11,8.8310854206808,124560,,TRUE,
35,2020-08-24,Gwynedd,,,,,,,,,,,,,0,40000,11,8.8310854206808,124560,,TRUE,
35,2020-08-25,Gwynedd,,,,,,,,,,,,,0,40000,9,7.22543352601156,124560,,TRUE,
35,2020-08-26,Gwynedd,,,,,,,,,,,,,2.40847784200385,40000,7,5.61978163134233,124560,,TRUE,
35,2020-08-27,Gwynedd,,,,,,,,,,,,,2.40847784200385,40000,9,7.22543352601156,124560,,TRUE,
35,2020-08-28,Gwynedd,,,,,,,,,,,,,0,40000,6,4.81695568400771,124560,,TRUE,
35,2020-08-29,Gwynedd,,,,,,,,,,,,,0,40000,6,4.81695568400771,124560,,TRUE,
35,2020-08-30,Gwynedd,,,,,,,,,,,,,1.60565189466924,40000,8,6.42260757867694,124560,,TRUE,
36,2020-08-31,Gwynedd,,,,,,,,,,,,,3.21130378933847,40000,12,9.63391136801541,124560,,TRUE,
36,2020-09-01,Gwynedd,,,,,,,,,,,,,0,40000,12,9.63391136801541,124560,,TRUE,
36,2020-09-02,Gwynedd,,,,,,,,,,,,,0,40000,9,7.22543352601156,124560,,TRUE,
36,2020-09-03,Gwynedd,,,,,,,,,,,,,1.60565189466924,40000,8,6.42260757867694,124560,,TRUE,
36,2020-09-04,Gwynedd,,,,,,,,,,,,,1.60565189466924,40000,10,8.02825947334618,124560,,TRUE,
36,2020-09-05,Gwynedd,,,,,,,,,,,,,1.60565189466924,40000,12,9.63391136801541,124560,,TRUE,
36,2020-09-06,Gwynedd,,,,,,,,,,,,,1.60565189466924,40000,12,9.63391136801541,124560,,TRUE,
37,2020-09-07,Gwynedd,,,,,,,,,,,,,2.40847784200385,40000,11,8.8310854206808,124560,,TRUE,
37,2020-09-08,Gwynedd,,,,,,,,,,,,,5.61978163134233,40000,18,14.4508670520231,124560,,TRUE,
37,2020-09-09,Gwynedd,,,,,,,,,,,,,0,40000,18,14.4508670520231,124560,,TRUE,
37,2020-09-10,Gwynedd,,,,,,,,,,,,,0,40000,16,12.8452151573539,124560,,TRUE,
37,2020-09-11,Gwynedd,,,,,,,,,,,,,0,40000,14,11.2395632626846,124560,,TRUE,
37,2020-09-12,Gwynedd,,,,,,,,,,,,,0,40000,12,9.63391136801541,124560,,TRUE,
,2019-08-20,Gwynedd,3103.66513,,,,,,,,,,,,,,,,,,TRUE,
,2019-08-21,Gwynedd,9233.8164,,,,,,,,,,,,,,,,,,TRUE,
,2019-08-22,Gwynedd,6363.98412631579,,,,,,,,,,,,,,,,,,TRUE,
,2019-08-23,Gwynedd,6255.76345418421,,,,,,,,,,,,,,,,,,TRUE,
,2019-08-24,Gwynedd,6282.028712,,,,,,,,,,,,,,,,,,TRUE,
,2019-08-25,Gwynedd,10014.7869,,,,,,,,,,,,,,,,,,TRUE,
,2019-08-26,Gwynedd,11003.48471355,,,,,,,,,,,,,,,,,,TRUE,
,2019-08-27,Gwynedd,5033.42747145,,,,,,,,,,,,,,,,,,TRUE,
,2019-08-28,Gwynedd,10577.9664,,,,,,,,,,,,,,,,,,TRUE,
,2019-08-29,Gwynedd,7645.49810526316,,,,,,,,,,,,,,,,,,TRUE,
,2019-08-30,Gwynedd,5083.01409473684,,,,,,,,,,,,,,,,,,TRUE,
,2019-08-31,Gwynedd,7494.6372,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-01,Gwynedd,11027.7337578947,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-02,Gwynedd,8114.21589473684,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-03,Gwynedd,5188.93314936842,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-04,Gwynedd,15557.7432905,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-05,Gwynedd,6698.0211,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-06,Gwynedd,9421.3101,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-07,Gwynedd,5432.6259,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-08,Gwynedd,5733.024,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-09,Gwynedd,18435.12987395,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-10,Gwynedd,7895.20711105,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-11,Gwynedd,6932.337,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-12,Gwynedd,5079.09928421053,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-13,Gwynedd,9224.54958318421,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-14,Gwynedd,9035.15771760526,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-15,Gwynedd,12745.8288,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-16,Gwynedd,18028.115685,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-17,Gwynedd,8647.6392,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-18,Gwynedd,8309.81040465789,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-19,Gwynedd,6405.33876484211,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-20,Gwynedd,11702.8685155,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-21,Gwynedd,6031.9701,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-22,Gwynedd,7187.43556631579,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-23,Gwynedd,6520.28498710526,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-24,Gwynedd,10478.232924079,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-25,Gwynedd,4937.6406059,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-26,Gwynedd,10709.6060866,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-27,Gwynedd,20994.6398925,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-28,Gwynedd,16844.33772105,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-29,Gwynedd,24077.1509376605,,,,,,,,,,,,,,,,,,TRUE,
,2019-09-30,Gwynedd,18293.2207937895,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-01,Gwynedd,23932.58066895,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-02,Gwynedd,16770.04561855,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-03,Gwynedd,16765.7271789474,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-04,Gwynedd,21641.9950048947,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-05,Gwynedd,15269.0439256579,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-06,Gwynedd,13152.665453,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-07,Gwynedd,13990.0481451316,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-08,Gwynedd,11965.0332398684,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-09,Gwynedd,10096.9555030263,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-10,Gwynedd,15987.4919767105,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-11,Gwynedd,21713.2699827632,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-12,Gwynedd,18125.84846645,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-13,Gwynedd,16322.6673329447,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-14,Gwynedd,19528.8533075789,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-15,Gwynedd,12044.4381555263,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-16,Gwynedd,11016.3078,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-17,Gwynedd,13017.2431886,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-18,Gwynedd,23860.2577495842,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-19,Gwynedd,24193.4795168158,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-20,Gwynedd,24145.7833973421,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-21,Gwynedd,20130.3801876579,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-22,Gwynedd,15997.5695755,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-23,Gwynedd,14102.197202,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-24,Gwynedd,14099.1812527368,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-25,Gwynedd,21768.1985137368,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-26,Gwynedd,23991.4962960263,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-27,Gwynedd,25308.62663975,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-28,Gwynedd,22675.5777219605,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-29,Gwynedd,18803.7093600526,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-30,Gwynedd,20013.7480409868,,,,,,,,,,,,,,,,,,TRUE,
,2019-10-31,Gwynedd,14124.53125345,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-01,Gwynedd,17386.2925013,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-02,Gwynedd,23385.9092846,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-03,Gwynedd,13901.0235004,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-04,Gwynedd,19319.3445398684,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-05,Gwynedd,7073.56405263158,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-06,Gwynedd,19425.3608683,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-07,Gwynedd,15228.91618645,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-08,Gwynedd,15604.2563272237,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-09,Gwynedd,17008.56,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-10,Gwynedd,11537.7804182763,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-11,Gwynedd,23109.50617725,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-12,Gwynedd,21502.1143408421,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-13,Gwynedd,18613.6000441579,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-14,Gwynedd,16809.1684570526,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-15,Gwynedd,13849.8405647895,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-16,Gwynedd,16054.7544345079,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-17,Gwynedd,10371.34741365,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-18,Gwynedd,11008.3128714474,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-19,Gwynedd,11013.7513977632,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-20,Gwynedd,9271.25311578947,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-21,Gwynedd,9287.8152,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-22,Gwynedd,7626.9192,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-23,Gwynedd,9880.22864210526,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-24,Gwynedd,8727.16215789474,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-25,Gwynedd,16116.9822165789,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-26,Gwynedd,18489.4891048947,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-27,Gwynedd,20271.8116410263,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-28,Gwynedd,14980.7546683,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-29,Gwynedd,10343.5794242,,,,,,,,,,,,,,,,,,TRUE,
,2019-11-30,Gwynedd,8315.65802505263,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-01,Gwynedd,8474.84726744737,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-02,Gwynedd,5600.835,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-03,Gwynedd,9037.13810526316,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-04,Gwynedd,8812.85842105263,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-05,Gwynedd,13017.5320586842,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-06,Gwynedd,12072.2922631579,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-07,Gwynedd,16715.8781368421,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-08,Gwynedd,24079.62687135,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-09,Gwynedd,15371.6570114132,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-10,Gwynedd,18213.0205030263,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-11,Gwynedd,23797.5422767105,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-12,Gwynedd,22278.261532,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-13,Gwynedd,29312.873355,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-14,Gwynedd,24647.6128252105,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-15,Gwynedd,26574.7630317895,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-16,Gwynedd,27558.272181,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-17,Gwynedd,20917.7241872368,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-18,Gwynedd,22006.8893797632,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-19,Gwynedd,21591.28037435,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-20,Gwynedd,20156.0633438605,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-21,Gwynedd,15547.1454465,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-22,Gwynedd,15418.3125459395,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-23,Gwynedd,13113.22406235,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-24,Gwynedd,17153.0559240789,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-25,Gwynedd,8969.03052631579,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-26,Gwynedd,11881.9558421053,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-27,Gwynedd,12343.983,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-28,Gwynedd,9930.5744925,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-29,Gwynedd,8901.8957789,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-30,Gwynedd,8651.3028061,,,,,,,,,,,,,,,,,,TRUE,
,2019-12-31,Gwynedd,7928.68774736842,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-01,Gwynedd,10484.1320526316,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-02,Gwynedd,12309.6771,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-03,Gwynedd,11047.8207,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-04,Gwynedd,5992.47388421053,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-05,Gwynedd,15283.4851578947,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-06,Gwynedd,12036.7384503947,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-07,Gwynedd,10497.081,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-08,Gwynedd,11772.8339638554,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-09,Gwynedd,13870.0204337349,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-10,Gwynedd,14291.4026024096,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-11,Gwynedd,14712.7847710843,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-12,Gwynedd,15134.166939759,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-13,Gwynedd,18563.0456360066,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-14,Gwynedd,28246.1062588342,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-15,Gwynedd,24318.0028903947,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-16,Gwynedd,23817.3751475211,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-17,Gwynedd,24129.07825195,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-18,Gwynedd,24128.92076395,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-19,Gwynedd,22297.80822645,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-20,Gwynedd,14684.18909405,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-21,Gwynedd,17329.194575,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-22,Gwynedd,14427.9288814474,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-23,Gwynedd,13610.6341754526,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-24,Gwynedd,8998.15947745,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-25,Gwynedd,14874.7001035447,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-26,Gwynedd,9454.02552631579,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-27,Gwynedd,15074.1803177895,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-28,Gwynedd,17557.218083,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-29,Gwynedd,15311.9807925,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-30,Gwynedd,14499.6072,,,,,,,,,,,,,,,,,,TRUE,
,2020-01-31,Gwynedd,19451.5229896579,,,,,,,,,,,,,,,,,,TRUE,
,2020-02-01,Gwynedd,13464.8816878421,,,,,,,,,,,,,,,,,,TRUE,
,2020-02-02,Gwynedd,13904.3939925,,,,,,,,,,,,,,,,,,TRUE,
